address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"12730 W Interstate 10,San Antonio, TX 78230",Pho Hung Cuong,San Antonio,2/12/2010,Vietnamese,11/1/2020,3,323,TX,12730 W Interstate 10,78230
"22100 Bulverde Rd,Ste 102,San Antonio, TX 78259",China Stix,San Antonio,3/10/2013,Chinese,10/20/2020,3,62,TX,22100 Bulverde Rd,78259
"3853 N Saint Marys St,San Antonio, TX 78212",Jingu House At the Japanese Tea Garden,San Antonio,3/17/2012,Venues & Event Spaces/Cafes/Sandwiches,,3,54,TX,3853 N Saint Marys St,78212
"5727 Babcock Rd,San Antonio, TX 78240",King's Bowl Chinese Food,San Antonio,7/16/2008,Chinese,10/26/2020,4,134,TX,5727 Babcock Rd,78240
"3154 SE Military Dr,Ste 105,San Antonio, TX 78223",Chaba Thai Restaurant,San Antonio,10/3/2009,Thai,,3,92,TX,3154 SE Military Dr,78223
"7080 Bandera Rd,San Antonio, TX 78238",Kim Wah Chinese BBQ,San Antonio,,Chinese/Barbeque,11/1/2020,4,145,TX,7080 Bandera Rd,78238
"8223 Marbach Rd,Ste 108,San Antonio, TX 78227",Pho Vy,San Antonio,7/31/2014,Vietnamese/Chinese,8/5/2020,3,129,TX,8223 Marbach Rd,78227
"4901 Broadway St,San Antonio, TX 78209",Mon Thai Bistro and Sushi Bar,San Antonio,10/17/2007,Thai/Sushi Bars,9/19/2020,3,212,TX,4901 Broadway St,78209
"2339 E Evans Rd,Ste 108,San Antonio, TX 78259",Oishi Noodle,San Antonio,5/6/2020,Japanese/Vietnamese/Asian Fusion,10/29/2020,4,21,TX,2339 E Evans Rd,78259
"711 South Pine St,San Antonio, TX 78203",Thai Lucky,San Antonio,12/3/2016,Thai,10/21/2020,4,261,TX,711 South Pine St,78203
"10003 NW Military Hwy,Ste 3101,San Antonio, TX 78231",Pho VN Bistro,San Antonio,7/4/2015,Vietnamese,9/30/2020,3,76,TX,10003 NW Military Hwy,78231
"19903 Stone Oak Pkwy,San Antonio, TX 78258",Chopstix Cafe,San Antonio,1/29/2015,Chinese,10/7/2020,4,66,TX,19903 Stone Oak Pkwy,78258
"8498 Fredericksburg Rd,San Antonio, TX 78229",Dahlia Thai Cuisine,San Antonio,7/7/2014,Thai/Sushi Bars/Asian Fusion,10/4/2020,3,183,TX,8498 Fredericksburg Rd,78229
"8742 Wurzbach Rd,San Antonio, TX 78240",Berni Vietnamese Restaurant,San Antonio,7/11/2015,Vietnamese,8/12/2020,4,365,TX,8742 Wurzbach Rd,78240
"11643 SE Lp 410,San Antonio, TX 78221",E J China Bistro & Sushi,San Antonio,10/11/2012,Chinese/Sushi Bars,10/30/2020,3,32,TX,11643 SE Lp 410,78221
"2860 Thousand Oaks Dr,San Antonio, TX 78232",Full House Chinese Restaurant,San Antonio,7/19/2009,Chinese/Desserts/Soup,9/25/2020,3,110,TX,2860 Thousand Oaks Dr,78232
