address,business_name,city,first_review_date,food_tags,last_review_date,rating,review_num,state,street,zip5
"520 N Michigan Ave,Ste 420,Chicago, IL 60611",Lao Sze Chuan,Chicago,12/19/2014,Szechuan/Dim Sum,10/31/2020,3,884,IL,520 N Michigan Ave,60611
"230 E Ohio St,Chicago, IL 60611",Dao Thai,Chicago,8/20/2005,Thai,9/12/2020,3,623,IL,230 E Ohio St,60611
"2148 S Archer Ave,Chicago, IL 60616",BBQ King House,Chicago,11/19/2005,Chinese/Barbeque/Juice Bars & Smoothies,11/1/2020,3,225,IL,2148 S Archer Ave,60616
"8000 N Waukegan Rd,Niles, IL 60714",Village Creamery,Niles,9/22/2005,Ice Cream & Frozen Yogurt,10/22/2020,4,223,IL,8000 N Waukegan Rd,60714
"2121B S China Pl,Fl 2,Chicago, IL 60616",Chicago Chinese Cultural Institute,Chicago,7/12/2007,Walking Tours,6/14/2017,5,6,IL,2121B S China Pl,60616
"3558 N Pulaski Rd,Chicago, IL 60641",Manee Thai Restaurant,Chicago,12/20/2005,Thai/Japanese/Asian Fusion,,3,316,IL,3558 N Pulaski Rd,60641
"2438 W Division St,Chicago, IL 60622",New China,Chicago,6/21/2007,Chinese,10/11/2020,3,107,IL,2438 W Division St,60622
"8901 N Milwaukee Ave,Niles, IL 60714",Assi Plaza,Niles,3/28/2008,International Grocery,9/19/2020,4,166,IL,8901 N Milwaukee Ave,60714
"807 W Chicago Ave,East Chicago, IN 46312",China Wok,East Chicago,2/10/2010,Chinese,9/13/2019,3,12,IN,807 W Chicago Ave,46312
"3333 W Touhy Ave,Fl 2,Lincolnwood, IL 60712",Touhy Fruity,Lincolnwood,,Juice Bars & Smoothies/Coffee & Tea/Creperies,2/8/2020,3,4,IL,3333 W Touhy Ave,60712
"2706 W Peterson Ave,Chicago, IL 60659",Pride Sushi and Thai,Chicago,3/18/2014,Japanese/Thai/Sushi Bars,10/19/2020,4,217,IL,2706 W Peterson Ave,60659
"2228 S Wentworth Ave,Chicago, IL 60616",Feida Bakery,Chicago,8/27/2005,Bakeries,10/5/2020,3,71,IL,2228 S Wentworth Ave,60616
"6044 N Broadway Ave,Chicago, IL 60660",Lavo Asian Grill,Chicago,7/29/2012,Asian Fusion,7/8/2013,3,7,IL,6044 N Broadway Ave,60660
"5114 -16 Museum Dr,Oak Lawn, IL 60453",La Michoacana Premium Oak Lawn,Oak Lawn,5/18/2018,Ice Cream & Frozen Yogurt,9/23/2020,3,20,IL,5114 -16 Museum Dr,60453
"2141 S Archer Ave,Chicago, IL 60616",Strings Ramen Shop,Chicago,1/30/2014,Ramen,11/1/2020,3,958,IL,2141 S Archer Ave,60616
"F-319 Woodfield Mall,Schaumburg, IL 60173",Chill Bubble Tea,Schaumburg,5/17/2007,Bubble Tea/Tea Rooms,10/1/2020,3,108,IL,F-319 Woodfield Mall,60173
"5010 N Broadway,Chicago, IL 60640",BAMBU,Chicago,10/28/2016,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/31/2020,4,185,IL,5010 N Broadway,60640
"1013 W Webster Ave,Chicago, IL 60614",Hubba Bobba,Chicago,2/2/2018,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/17/2020,3,94,IL,1013 W Webster Ave,60614
"1453 W Taylor St,Chicago, IL 60607",Living Water Tea House,Chicago,6/23/2020,Tea Rooms/Bubble Tea,10/18/2020,4,35,IL,1453 W Taylor St,60607
"1159 W Taylor St,Chicago, IL 60607",KURIMU,Chicago,10/13/2019,Bubble Tea/Ice Cream & Frozen Yogurt,10/31/2020,4,105,IL,1159 W Taylor St,60607
"520 N Michigan Ave,Ste 421,Chicago, IL 60611",Te'amo Boba Bar,Chicago,6/13/2018,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,10/8/2020,4,99,IL,520 N Michigan Ave,60611
"1111 W Randolph St,Chicago, IL 60607",Eat Me Milk Me,Chicago,1/30/2020,Coffee & Tea/Bubble Tea/Themed Cafes,11/1/2020,4,59,IL,1111 W Randolph St,60607
"333 S State St,Chicago, IL 60604",Vivi Bubble Tea,Chicago,6/20/2015,Bubble Tea,10/11/2020,4,288,IL,333 S State St,60604
"2002 S Wentworth Ave,Ste B09,Chicago, IL 60616",Elitea,Chicago,8/19/2018,Bubble Tea/Tea Rooms,10/12/2020,4,138,IL,2002 S Wentworth Ave,60616
"3308 N Western Ave,Chicago, IL 60618",Ten Cafe,Chicago,6/6/2020,Bubble Tea/Ice Cream & Frozen Yogurt,10/11/2020,4,22,IL,3308 N Western Ave,60618
"937 N Damen Ave,Chicago, IL 60622",Thai Basil,Chicago,8/15/2018,Vietnamese/Thai/Desserts,9/20/2020,4,52,IL,937 N Damen Ave,60622
"5014 N Broadway St,Chicago, IL 60640",Ba Le Sandwich,Chicago,7/13/2005,Bakeries/Vietnamese/Sandwiches,10/26/2020,4,809,IL,5014 N Broadway St,60640
"160 S Roselle Rd,Schaumburg, IL 60193",Umbrella Tea House,Schaumburg,7/24/2020,Bubble Tea/Coffee & Tea,10/17/2020,4,39,IL,160 S Roselle Rd,60193
"1335 S Halsted St,Chicago, IL 60608",Joy Yee's Noodle Shop,Chicago,8/8/2006,Asian Fusion/Chinese,10/18/2020,3,647,IL,1335 S Halsted St,60608
"1285 N Rand Rd,Arlington Heights, IL 60004",Tugo Tea House,Arlington Heights,1/14/2019,Bubble Tea/Taiwanese,10/30/2020,4,117,IL,1285 N Rand Rd,60004
"700 E Grand Ave,Chicago, IL 60611",Snow Dragon Shavery,Chicago,7/22/2016,Shaved Ice/Bubble Tea/Ice Cream & Frozen Yogurt,7/18/2020,3,58,IL,700 E Grand Ave,60611
"5237 Golf Rd,Skokie, IL 60077",TeaRex Bubble Tea Cafe,Skokie,12/16/2017,Bubble Tea/Waffles,9/16/2020,4,194,IL,5237 Golf Rd,60077
"2002 S Wentworth Ave,Apt B11,Chicago, IL 60616",Chi Yatai,Chicago,12/24/2019,Food Court/Japanese/Bubble Tea,10/31/2020,5,46,IL,2002 S Wentworth Ave,60616
"5220 Fashion Outlets Way,Rosemont, IL 60018",Tea Ninja,Rosemont,2/5/2017,Bubble Tea/Juice Bars & Smoothies,5/24/2020,4,43,IL,5220 Fashion Outlets Way,60018
"1825 Waukegan Rd,Glenview, IL 60025",Boba Club,Glenview,8/29/2018,Coffee & Tea/Waffles/Bubble Tea,10/16/2020,4,149,IL,1825 Waukegan Rd,60025
"1062 Lee St,Des Plaines, IL 60016",Brew Lounge,Des Plaines,6/19/2019,Bubble Tea/Coffee & Tea,10/25/2020,4,85,IL,1062 Lee St,60016
"1158 W Taylor St,Chicago, IL 60607",Tai Chi Bubble Tea,Chicago,3/1/2020,Bubble Tea/Ramen/Sushi Bars,10/31/2020,3,13,IL,1158 W Taylor St,60607
"1424 W Taylor St,Chicago, IL 60607",L'Ours Bakery Cafe,Chicago,12/26/2018,Cafes/Bakeries/Coffee & Tea,10/26/2020,4,132,IL,1424 W Taylor St,60607
"6604 Roosevelt Rd,Store,Oak Park, IL 60304",Sweet Monster,Oak Park,6/20/2019,Ice Cream & Frozen Yogurt/Bubble Tea/Desserts,10/18/2020,4,18,IL,6604 Roosevelt Rd,60304
"2215 N Halsted St,Chicago, IL 60614",Juiceez Cafe,Chicago,10/2/2020,Juice Bars & Smoothies,10/2/2020,5,1,IL,2215 N Halsted St,60614
"215 E Grand Ave,Chicago, IL 60611",Hitea,Chicago,5/22/2020,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,9/7/2020,4,7,IL,215 E Grand Ave,60611
"3257 W Bryn Mawr Ave,Chicago, IL 60659",Outdoor Café,Chicago,10/21/2005,Ice Cream & Frozen Yogurt/Coffee & Tea,10/31/2020,4,224,IL,3257 W Bryn Mawr Ave,60659
"2139 S China Pl,Chicago, IL 60616",Joy Yee Noodle,Chicago,7/8/2005,Noodles/Pan Asian,10/22/2020,3,1625,IL,2139 S China Pl,60616
"621 Meacham Rd,Elk Grove Village, IL 60007",Bobar,Elk Grove Village,6/16/2019,Bubble Tea/Juice Bars & Smoothies/Waffles,10/30/2020,4,130,IL,621 Meacham Rd,60007
"5405 W 95th St,Oak Lawn, IL 60453",Tea Yard,Oak Lawn,1/10/2019,Bubble Tea,9/26/2020,4,45,IL,5405 W 95th St,60453
"7154 Carpenter Rd,Skokie, IL 60077",Chill Bubble Tea,Skokie,11/18/2009,Juice Bars & Smoothies/Bubble Tea,10/1/2020,3,157,IL,7154 Carpenter Rd,60077
"115 N Dearborn St,Chicago, IL 60602",Tea Monster,Chicago,6/27/2020,Coffee & Tea,10/23/2020,4,6,IL,115 N Dearborn St,60602
"413 E Roosevelt Rd,Lombard, IL 60148",Chi Tea,Lombard,9/4/2020,Bubble Tea/Sandwiches,10/27/2020,4,42,IL,413 E Roosevelt Rd,60148
"6317 Dempster St,Morton Grove, IL 60053",Avalanche Bubble Tea,Morton Grove,1/6/2009,Coffee & Tea/Bubble Tea,10/6/2020,4,216,IL,6317 Dempster St,60053
"3124 W Montrose,Chicago, IL 60618",Naranja Dulce,Chicago,2/23/2019,Ice Cream & Frozen Yogurt/Bubble Tea/Mexican,9/10/2020,4,12,IL,3124 W Montrose,60618
"209 W Golf Rd,Schaumburg, IL 60195",Coffee Haus,Schaumburg,3/3/2007,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/30/2020,4,481,IL,209 W Golf Rd,60195
"4956 Main St,Downers Grove, IL 60515",Super Crown Wings,Downers Grove,6/19/2020,Chicken Wings/Bubble Tea/Juice Bars & Smoothies,10/12/2020,4,12,IL,4956 Main St,60515
"5741 W Irving Park Rd,Chicago, IL 60634",Portage Park Tea,Chicago,11/17/2019,Coffee & Tea/Specialty Food/Bubble Tea,5/5/2020,5,4,IL,5741 W Irving Park Rd,60634
"6050 W Irving Park Rd,Next to Chicago Public Library,Chicago, IL 60634",Bistro 6050,Chicago,2/4/2017,Empanadas/Creperies/Ice Cream & Frozen Yogurt,10/30/2020,5,285,IL,6050 W Irving Park Rd,60634
"2234 S Wentworth Ave,Chicago, IL 60616",Tbaar,Chicago,7/26/2016,Juice Bars & Smoothies,7/7/2020,3,145,IL,2234 S Wentworth Ave,60616
"2159 S China Pl,Chicago, IL 60616",Joy Yee Plus,Chicago,7/12/2009,Japanese/Asian Fusion/Noodles,10/29/2020,3,395,IL,2159 S China Pl,60616
"1223 W Devon Ave,Chicago, IL 60660",TBaar Loyola-Lakeshore Campus,Chicago,6/3/2018,Bubble Tea/Juice Bars & Smoothies,7/23/2020,4,27,IL,1223 W Devon Ave,60660
"3900 W Touhy Ave,Lincolnwood, IL 60712",Two Lanterns Cafe,Lincolnwood,7/22/2019,Bubble Tea/Chinese,9/26/2020,5,20,IL,3900 W Touhy Ave,60712
"2901 N Broadway St,Chicago, IL 60657",Yummy Yummy Asian Cuisine,Chicago,10/24/2006,Chinese/Juice Bars & Smoothies,10/21/2020,4,653,IL,2901 N Broadway St,60657
"2026 S Clark St,Unit A&B,Chicago, IL 60616",Meet Fresh,Chicago,1/9/2018,Desserts/Shaved Ice,10/29/2020,3,468,IL,2026 S Clark St,60616
"1285 E Higgins Rd,Schaumburg, IL 60173",Elitea,Schaumburg,11/18/2019,Bubble Tea,10/21/2020,5,15,IL,1285 E Higgins Rd,60173
"3375 Milwaukee Ave,Northbrook, IL 60062",Liquid Fusion Cafe,Northbrook,9/25/2006,Coffee & Tea/Bubble Tea,10/22/2020,4,214,IL,3375 Milwaukee Ave,60062
"1937 S Plum Grove Rd,Palatine, IL 60067",Hangout Cafe,Palatine,8/5/2019,Cafes,10/21/2020,4,57,IL,1937 S Plum Grove Rd,60067
"2333 W North Ave,Chicago, IL 60647",Bon Bon Sandwiches,Chicago,2/11/2009,Vietnamese/Sandwiches/Ramen,10/23/2020,3,536,IL,2333 W North Ave,60647
"2612 W Lawrence Ave,Chicago, IL 60625",Nhu Lan Saigon Subs,Chicago,3/21/2007,Vietnamese/Bakeries,10/31/2020,4,825,IL,2612 W Lawrence Ave,60625
"5100 N Broadway,Chicago, IL 60640",Lotus Seed,Chicago,1/17/2019,Vietnamese/Bubble Tea,9/19/2020,4,27,IL,5100 N Broadway,60640
"4301 N Lincoln Ave,Chicago, IL 60618",Poke Burrito,Chicago,11/30/2017,Poke/Japanese/Bubble Tea,7/15/2020,4,110,IL,4301 N Lincoln Ave,60618
"2157 S China Pl,Chicago, IL 60616",Saint's Alp Teahouse & Gourmet,Chicago,7/27/2015,Coffee & Tea/Chinese/Taiwanese,8/28/2020,3,149,IL,2157 S China Pl,60616
"9001 N Milwaukee Ave,Ste C,Niles, IL 60714",Lina's Frozen Treats and Cafe,Niles,5/21/2018,Coffee & Tea/Ice Cream & Frozen Yogurt/Bubble Tea,9/26/2020,4,87,IL,9001 N Milwaukee Ave,60714
"1139 W Argyle St,Chicago, IL 60640",Hong Xuong Bakery,Chicago,3/16/2009,Bakeries/Vietnamese,11/14/2013,4,9,IL,1139 W Argyle St,60640
"527 Davis St,Evanston, IL 60201",527 Cafe,Evanston,10/5/2010,Taiwanese/Chinese/Bubble Tea,10/30/2020,4,311,IL,527 Davis St,60201
"1607 E 55th St,Chicago, IL 60615",Thai 55 Restaurant,Chicago,2/16/2006,Thai/Seafood/Juice Bars & Smoothies,10/22/2020,2,254,IL,1607 E 55th St,60615
"2160 S Archer Ave,Ste A,Chicago, IL 60616",Chi Cafe,Chicago,11/8/2007,Chinese,10/27/2020,4,1148,IL,2160 S Archer Ave,60616
"2026 S Clark St,Unit F,Chicago, IL 60616",Meet Noodles,Chicago,8/23/2020,Noodles/Bubble Tea,11/1/2020,4,9,IL,2026 S Clark St,60616
"2609 S Halsted St,Chicago, IL 60608",Taipei Cafe,Chicago,1/5/2017,Taiwanese/Shaved Ice/Bubble Tea,9/29/2020,4,271,IL,2609 S Halsted St,60608
"820 W Belmont Ave,Chicago, IL 60657",Okashi,Chicago,3/10/2018,Ice Cream & Frozen Yogurt/Juice Bars & Smoothies/Bubble Tea,7/30/2020,4,80,IL,820 W Belmont Ave,60657
"2026 S Clark,Unit C,Chicago, IL 60616",Hello Jasmine,Chicago,4/16/2019,Taiwanese/Bubble Tea/Juice Bars & Smoothies,10/17/2020,4,217,IL,2026 S Clark,60616
"1115 E 55th St,Chicago, IL 60615",Te'amo Boba Bar,Chicago,1/24/2018,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/7/2020,4,75,IL,1115 E 55th St,60615
"2171 S China Pl,Ste A,Chicago, IL 60616",Uni Uni,Chicago,10/12/2020,Bubble Tea,10/31/2020,4,7,IL,2171 S China Pl,60616
"3139 N Broadway,Chicago, IL 60657",Tea Ninja,Chicago,8/18/2019,Bubble Tea,9/11/2020,3,50,IL,3139 N Broadway,60657
"2126B S Archer Ave,Chicago, IL 60616",Kung Fu Tea,Chicago,5/18/2014,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,10/3/2020,3,369,IL,2126B S Archer Ave,60616
"3127 N Ashland Ave,Chicago, IL 60657",Freezing Point,Chicago,2/15/2018,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,9/3/2020,4,74,IL,3127 N Ashland Ave,60657
"5002 N Broadway,Chicago, IL 60640",Top Tao Tea,Chicago,12/29/2019,Bubble Tea/Tea Rooms,10/28/2020,4,40,IL,5002 N Broadway,60640
"751 E Boughton Rd,Bolingbrook, IL 60440",Snow Factory,Bolingbrook,,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,9/14/2020,4,41,IL,751 E Boughton Rd,60440
"1311 W Taylor St,Chicago, IL 60607",Gathers Tea Bar,Chicago,11/8/2019,Bubble Tea/Coffee & Tea,10/31/2020,5,58,IL,1311 W Taylor St,60607
"2026 South Clark St,Unit G,Chicago, IL 60616",TSAôCAA,Chicago,12/5/2018,Bubble Tea/Shaved Ice/Macarons,10/29/2020,4,161,IL,2026 South Clark St,60616
"2150 S Archer Ave,Chicago, IL 60616",Bingo Tea,Chicago,8/4/2018,Bubble Tea,10/29/2020,4,182,IL,2150 S Archer Ave,60616
"2959 N Milwaukee Ave,Chicago, IL 60618",Sipping Turtle Cafe,Chicago,2/17/2020,Cafes,,4,25,IL,2959 N Milwaukee Ave,60618
"1565 Sherman Ave,Evanston, IL 60201",TEAlicious BUBBLE,Evanston,6/7/2019,Bubble Tea/Taiwanese/Juice Bars & Smoothies,10/31/2020,4,72,IL,1565 Sherman Ave,60201
"3247 W Bryn Mawr Ave,Chicago, IL 60659",Java & Mug Cafe,Chicago,7/24/2007,Coffee & Tea/Bubble Tea,9/26/2020,4,199,IL,3247 W Bryn Mawr Ave,60659
"6800 N Sheridan Rd,Chicago, IL 60626",Taichi Bubble Tea Chicago,Chicago,10/31/2019,Ramen/Bubble Tea,10/23/2020,4,41,IL,6800 N Sheridan Rd,60626
"131 N Clinton St,Chicago French Market,Chicago, IL 60661",B.I.Tea & Dim Sum,Chicago,8/20/2016,Bubble Tea/Dim Sum,8/21/2020,4,80,IL,131 N Clinton St,60661
"953 W Webster Ave,Chicago, IL 60614",Hello Jasmine - Lincoln Park,Chicago,6/19/2020,Bubble Tea/Taiwanese/Chicken Shop,11/1/2020,4,33,IL,953 W Webster Ave,60614
"4925 N Broadway,Ste D,Chicago, IL 60640",Kung Fu Tea,Chicago,5/25/2015,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/18/2020,3,123,IL,4925 N Broadway,60640
